rank,reward,equations,equations_with_constants
3054,0.8404594686607891,B0*i*s + B1*i**2*s ; B2*i*r - i**2*r**2 + r,-0.142430897286982*i**2*s + 0.326319815521745*i*s ; -i**2*r**2 + 0.00108615142934976*i*r + r
3055,0.8404594682368027,B0*i*s + B1*i**2*s ; B2*r**3 - i*r**2 + r,-0.142520081817838*i**2*s + 0.326345995791068*i*s ; -i*r**2 + 73.1034330895215*r**3 + r
3056,0.8403692219697031,B0*s + B1*i*s ; i**2*r + i**2 + i*r,-3.06112746487625*i*s + 0.310003593913864*s ; i**2*r + i**2 + i*r
3057,0.8403174132842184,B0*i*s + B1*Abs(i)**(3/2)*sqrt(Abs(s)) ; i,0.220008078356313*i*s + 5.87664719729241*Abs(i)**(3/2)*sqrt(Abs(s)) ; i
3058,0.8403146239585272,B0*s + B1*sqrt(Abs(i))*Abs(s)**(3/2) ; r**3 + r + sqrt(Abs(i)),0.0120246254583426*s + 0.00467431044345338*sqrt(Abs(i))*Abs(s)**(3/2) ; r**3 + r + sqrt(Abs(i))
3059,0.8402888257113288,i*Abs(s)**(3/2) ; i + Abs(i)**(3/2),i*Abs(s)**(3/2) ; i + Abs(i)**(3/2)
3060,0.8402719916490121,B0 + B1*i ; B2 + 2*i + 2*r + sqrt(Abs(i)),0.000359302227321601*i + 0.0410890626369504 ; 2*i + 2*r + sqrt(Abs(i)) - 0.315612938597007
3061,0.8401989563796587,B0*s**2 + B1*i**2*s**2 ; B2*i*r + i**3*r,0.982002946757321*i**2*s**2 + 0.0185188761359415*s**2 ; i**3*r + 0.0209053507641973*i*r
3062,0.8401583518542459,B0*s**3 + B1*i*s**2 ; B3*sqrt(Abs(B2 + i)),0.0676476803131618*i*s**2 - 0.00843521873731584*s**3 ; -0.287170988962117*sqrt(Abs(i - 0.473059025630037))
3063,0.8401328043877745,Abs(i)**(5/4) ; i,Abs(i)**(5/4) ; i
3064,0.8400445396657,B0*Abs(i)**(3/2) + B1*i**2 ; i,2.00317512290348*i**2 + 6.78777274201702*Abs(i)**(3/2) ; i
3065,0.8400261693714405,B0*sqrt(Abs(s))*Abs(2*i - s)**(1/4) ; B1*sqrt(Abs(i)),0.00943317861229107*sqrt(Abs(s))*Abs(2*i - s)**(1/4) ; 2.60877216755676*sqrt(Abs(i))
3066,0.8400152355368048,B0*i + B1*i**2 + B1*i*s ; sqrt(Abs(i)),-2.64787499024457e-5*i**2 - 2.64787499024457e-5*i*s - 0.00267985159420046*i ; sqrt(Abs(i))
3067,0.8399534459039699,B0*i**2*sqrt(Abs(i + s)) ; -2*r + sqrt(Abs(B1 - r)),0.168267347211589*i**2*sqrt(Abs(i + s)) ; -2*r + sqrt(Abs(r + 2.17386553702775))
3068,0.8399475499741826,B0*sqrt(Abs(i)) ; i*r**2,0.0135352750348296*sqrt(Abs(i)) ; i*r**2
3069,0.8397698445357057,B0 + B1*i + B1*s ; B2 - i**2*r + i*r**2,0.0422183331307027*i + 0.0422183331307027*s + 0.00765842115735188 ; -i**2*r + i*r**2 + 0.0229023761933273
3070,0.8397247992221276,B0*Abs(i)**(3/2) + B1*i*sqrt(Abs(s)) ; 2*i**2 - i*r - Abs(i)**(3/2),0.272313182587326*i*sqrt(Abs(s)) - 0.0692395233613477*Abs(i)**(3/2) ; 2*i**2 - i*r - Abs(i)**(3/2)
3071,0.8397077792151706,B0*s + B0*sqrt(Abs(s)) ; sqrt(Abs(i))*Abs(B1*r - r**2)**(1/4),0.023702729956934*s + 0.023702729956934*sqrt(Abs(s)) ; sqrt(Abs(i))*Abs(r**2 - 0.000273830319874199*r)**(1/4)
3072,0.8396950962194103,B0*i + B1*i**2 + B2*i*s ; sqrt(Abs(i - sqrt(Abs(i - r)))),-5.76162146503282e-6*i**2 - 0.00159683115443246*i*s - 0.000566528590465982*i ; sqrt(Abs(i - sqrt(Abs(i - r))))
3073,0.8396232740252157,B0*Abs(s)**(7/2) ; B1 - i*r - i,0.0441068628956381*Abs(s)**(7/2) ; -i*r - i + 1.28533585187006
3074,0.8395950208401769,B0 + B1*i ; B2*i + B3*i*r + i*r**2,0.845042843469483*i + 0.00118938173923979 ; i*r**2 - 0.353553628056382*i*r + 0.792293949612176*i
3075,0.8394510610506069,B0*i*s + B1*i**2*s ; 2*i,-179.283608800924*i**2*s + 6.27105308765904*i*s ; 2*i
3076,0.8394139075576961,B0*i + B1*i**2 + B2*i*s ; i*r + Abs(r)**(3/2),-16.3124306672991*i**2 - 15.9884075881287*i*s + 16.2857729625474*i ; i*r + Abs(r)**(3/2)
3077,0.8394139075576716,B0*i + B1*i**2 + B2*i*s ; sqrt(Abs(r)),-80.9712148594918*i**2 - 80.6471919307661*i*s + 80.944557271104*i ; sqrt(Abs(r))
3078,0.8394139052392823,B0*i + B1*i**2 + B2*i*s ; i*r**2 - i*r + r,-19.6019797275989*i**2 - 19.2779139504706*i*s + 19.5753046812285*i ; i*r**2 - i*r + r
3079,0.8393833605250661,B0*s**2 + B1*s**2*sqrt(Abs(i)) ; B2 + B3*i + sqrt(Abs(i)),0.0441341233169807*s**2*sqrt(Abs(i)) - 0.00466450525801064*s**2 ; 0.19385499500423*i + sqrt(Abs(i)) - 0.0816789315067224
3080,0.8392558271050617,B0 + B1*i + B2*i*s + B2*s ; i,0.00864232598973044*i*s + 0.884506891288766*i + 0.00864232598973044*s + 0.000471578538967971 ; i
3081,0.8392230329576238,B0*i + B1*i**2 + B2*i*s ; i,2.97712909748314*i**2 + 0.369036562308143*i*s + 0.688963613882583*i ; i
3082,0.839219994263608,B0 - i + s ; B1 + i**2,-i + s - 0.823852997640031 ; i**2 + 0.00269440226167439
3083,0.8391866178442337,i*Abs(s)**(5/4) ; i,i*Abs(s)**(5/4) ; i
3084,0.8391763994591723,B2*sqrt(Abs(B0 + B1*i + i**2)) ; B3*r + B4*r**2,0.0314846570420564*sqrt(Abs(i**2 - 3.12980141385027*i + 2.26519717834039)) ; 1.6520923476073*r**2 + 2.38835217837454*r
3085,0.8391329656188833,B0 + B1*i ; B2 + 3*i + 3*r,0.000452332104970096*i + 0.0455651929695003 ; 3*i + 3*r + 0.564539493380616
3086,0.8390917701527698,i**2*s*sqrt(Abs(i + s)) ; B0 - sqrt(Abs(i))*sqrt(Abs(r)),i**2*s*sqrt(Abs(i + s)) ; -sqrt(Abs(i))*sqrt(Abs(r)) + 0.356035440740194
3087,0.8390639130869899,B0*i*sqrt(Abs(s)) ; B1 + B2*r - i*r - i,-0.000397837435169004*i*sqrt(Abs(s)) ; -i*r - i + 0.224643529592982*r - 3.79299472556784
3088,0.8389689810090135,B0*i**2 ; B1 + i**2 + i*r + i*sqrt(Abs(r)),0.116435735393064*i**2 ; i**2 + i*r + i*sqrt(Abs(r)) - 0.460095926049577
3089,0.8387928331389383,B0*i + B1*s ; B2 - i**2*r + i*r**2,-0.724388655756418*i + 0.0575864273354902*s ; -i**2*r + i*r**2 + 0.0484645190139987
3090,0.8387876682441368,i*sqrt(Abs(s)) ; B0*i + B1*i*r + i*r**2,i*sqrt(Abs(s)) ; i*r**2 - 1.17381377414378*i*r + 0.924256022634221*i
3091,0.8386995729747351,B2*sqrt(Abs(B0 + B1*i - i*s)) ; B3*r,0.0312294482200172*sqrt(Abs(i*s + 1.95602921827027*i - 1.99793250083923)) ; 26.1593140135107*r
3092,0.8385947638390789,B0*s**2 - i*s**2 ; i,-i*s**2 + 0.0803555665509158*s**2 ; i
3093,0.838566321859768,sqrt(Abs(B0*i**2*s**2 - i**2)) ; B1 + B2*i + B2*sqrt(Abs(B4 + i)) + B3*r,sqrt(Abs(0.14884230655817*i**2*s**2 - i**2)) ; -0.610703350156548*i - 0.0318822764968263*r - 0.610703350156548*sqrt(Abs(i + 16.8250852547911)) + 2.53763787947148
3094,0.8385563416746926,B0*i*sqrt(Abs(s)) + B0*i ; sqrt(Abs(B1 + i + r)),-9.684840374787e-5*i*sqrt(Abs(s)) - 9.684840374787e-5*i ; sqrt(Abs(i + r + 1174.46337029154))
3095,0.8385215774869488,B0*i + B1*i**2*s ; r,-1.3954553419398*i**2*s + 0.35210451575929*i ; r
3096,0.838472792538133,B0*i + i**2*s + i*s ; B1*sqrt(Abs(i)),i**2*s + i*s - 0.805721726711277*i ; -0.0120245230896272*sqrt(Abs(i))
3097,0.8384270410181742,B2*Abs(B0 + B1*sqrt(Abs(i)))**(1/4) ; B3*i**2 - i*r,0.0515661273362315*Abs(0.0625605349693772*sqrt(Abs(i)) - 0.0723659038068447)**(1/4) ; -0.182307765421568*i**2 - i*r
3098,0.8384194603901391,B0*sqrt(Abs(i - s)) ; sqrt(Abs(i)),0.00103652816765943*sqrt(Abs(i - s)) ; sqrt(Abs(i))
3099,0.8384163394590973,B0*i**2 ; i - r + sqrt(Abs(i)),0.140995422655266*i**2 ; i - r + sqrt(Abs(i))
3100,0.8383502162049273,B0*i*s + i**2 ; B1*i - r,i**2 + 0.884244229173868*i*s ; 2.20767865441243*i - r
3101,0.838329369913389,B0 + B1*Abs(s)**(1/4) ; B2 + B3*r + i*r - r**2,0.0555453777662373*Abs(s)**(1/4) - 0.00979100974220126 ; i*r - r**2 + 0.000277457266289691*r + 2.40993195696716
3102,0.8382938687746229,B1*Abs(B0 + Abs(s)**(1/4))**(1/4) ; sqrt(Abs(r)),0.0199468036883174*Abs(Abs(s)**(1/4) - 0.498702711039251)**(1/4) ; sqrt(Abs(r))
3103,0.8382129937239959,s*sqrt(Abs(B0*i*s + i*s**2)) ; i,s*sqrt(Abs(i*s**2 - 0.952037261097966*i*s)) ; i
3104,0.8382014692444347,B0*i ; B1*i - i*r,0.00263222693054177*i ; -i*r - 3.26005254280702*i
3105,0.8380434866179247,B0*sqrt(Abs(i)) ; sqrt(Abs(2*i + r)),0.00102674050751272*sqrt(Abs(i)) ; sqrt(Abs(2*i + r))
3106,0.8379672798126444,B0*s**3 + B1*i*s**2 ; sqrt(Abs(r)),0.433153147414497*i*s**2 - 0.00597518399947111*s**3 ; sqrt(Abs(r))
3107,0.8379672791320225,B0*s**3 + B1*i*s**2 ; i*r,0.433313987307469*i*s**2 - 0.00598185698148422*s**3 ; i*r
3108,0.8379194742690401,B0*Abs(s)**(3/2) ; B1*i*r**2 + i - r,0.0461988227028479*Abs(s)**(3/2) ; 0.0461708430225029*i*r**2 + i - r
3109,0.837885124970812,B0 + B1*s**2 + i*s**2 ; r,i*s**2 + 0.114536738684266*s**2 - 0.129125277097723 ; r
3110,0.8378656084210042,B1*Abs(B0*sqrt(Abs(s)) - i)**(1/4) ; r,0.0169616459471656*Abs(i - 3.07420006038813*sqrt(Abs(s)))**(1/4) ; r
3111,0.8378010502388209,i ; B0*i**2*r + B0*i,i ; 1.0135274746818*i**2*r + 1.0135274746818*i
3112,0.8377607853299134,B0*i*s ; B1 - i**2 + i*r - r,-0.122165361136343*i*s ; -i**2 + i*r - r + 1.05632991464179
3113,0.8377270236414466,B0*Abs(i)**(1/8) ; sqrt(Abs(r)),0.0129791070862859*Abs(i)**(1/8) ; sqrt(Abs(r))
3114,0.8377066816717245,B0*sqrt(Abs(i)) + B1*Abs(i)**(3/2) ; B2*i - 2*i**2*r,-0.143515418404361*Abs(i)**(3/2) + 0.141127102334693*sqrt(Abs(i)) ; -2*i**2*r + 0.219983645221057*i
3115,0.8376568888010941,B0*i**3 + B1*i**2*s ; B2 - i - r,-2.07658928469758e-8*i**3 + 2.02188977330926e-5*i**2*s ; -i - r - 6.29123107063941
3116,0.8376059574348651,B0*s + s**2 + s*Abs(i)**(1/4) ; B1 + i + sqrt(Abs(i**2 + r)),s**2 + s*Abs(i)**(1/4) - 1.44325652799525*s ; i + sqrt(Abs(i**2 + r)) - 0.224229661118926
3117,0.8375930467387442,B0 + B1*i ; B2 + B3*r*sqrt(Abs(i)),0.0130021840589826 - 0.00581400306034969*i ; -5.71598966104182*r*sqrt(Abs(i)) - 1.14018498536221
3118,0.8375738829432277,B0 + B1*s + B1*sqrt(Abs(i))*sqrt(Abs(s)) ; i,0.0351121134692267*s + 0.0351121134692267*sqrt(Abs(i))*sqrt(Abs(s)) + 0.00713898449056959 ; i
3119,0.8375492224095883,B0*Abs(i)**(3/2) - s*Abs(i)**(3/2) ; i,-s*Abs(i)**(3/2) + 8.01171803240219*Abs(i)**(3/2) ; i
3120,0.8375438349589919,B0*s**3 + B1*i*s**2 ; B2 + B3*Abs(r)**(1/4) + B4*r,0.247817837805373*i*s**2 - 0.143839032595862*s**3 ; -2.83904598419285*r - 0.420966350192759*Abs(r)**(1/4) - 1.38082207533665
3121,0.8375107576646437,B0*i + i*s**2 ; B1*i,i*s**2 - 0.233582990384241*i ; 0.31892390975456*i
3122,0.8374823423778676,i ; B0 + B1*i**2 + B2*i*r,i ; 17.0279708553467*i**2 + 0.807464499711456*i*r + 0.000229474822826972
3123,0.8374458531951194,B0 + B1*i ; sqrt(Abs(B2*i*r**2 + i*r)),0.0504606035592589 - 0.0406371835986545*i ; sqrt(Abs(0.000778176695646376*i*r**2 + i*r))
3124,0.8374458504951114,B0 + B1*s ; sqrt(Abs(B2*r + B3*i*r + i)),0.0406298545994605*s + 0.00982817810588519 ; sqrt(Abs(19.4694943600465*i*r + i + 0.0199693227282497*r))
3125,0.8374458480491879,B0 + B1*s ; B2*r + r*sqrt(Abs(i*r + i)),0.0406293696386349*s + 0.00982064165184428 ; r*sqrt(Abs(i*r + i)) + 0.00155955466988068*r
3126,0.8374457204411102,B0 + B1*s ; -i**2 + i*sqrt(Abs(i - r)) - r,0.0405526147171416*s + 0.0098587067580499 ; -i**2 + i*sqrt(Abs(i - r)) - r
3127,0.837445705016758,B0 + B1*s ; sqrt(Abs(i))*Abs(r**2 - 2*r)**(1/4),0.0405473585955793*s + 0.00986068211996174 ; sqrt(Abs(i))*Abs(r**2 - 2*r)**(1/4)
3128,0.8374456936513137,B0 + B1*i + B2*s ; sqrt(Abs(i*r + r**2 + 2*r)),-0.394741131189693*i + 2.32874979448806*s + 1.04859647470785 ; sqrt(Abs(i*r + r**2 + 2*r))
3129,0.8374206351500433,B1*sqrt(Abs(B0 + s)) ; B2*sqrt(Abs(i*r + r**2)) - r,0.0356538511926326*sqrt(Abs(s + 0.180208212200449)) ; -r + 0.000468772436262463*sqrt(Abs(i*r + r**2))
3130,0.8373893473708289,sqrt(Abs(B0*s + B1)) ; B2*r + r**2 - r*sqrt(Abs(i)),sqrt(Abs(0.00122999147666011*s + 0.000264235268171374)) ; r**2 - r*sqrt(Abs(i)) + 0.0628947813770064*r
3131,0.8373820560693103,sqrt(Abs(B0*s + B1)) ; B2*i + i*r - Abs(i)**(5/4),sqrt(Abs(0.00122525362053149*s + 0.000200319878273609)) ; i*r + 28.0671015500991*i - Abs(i)**(5/4)
3132,0.8372425232501574,B2*sqrt(Abs(B0 + B1*i)) ; sqrt(Abs(i + r**2 + r)),0.00226735839281086*sqrt(Abs(0.831262590206924*i + 111.951328896826)) ; sqrt(Abs(i + r**2 + r))
3133,0.8372070305394529,B0*i*s**2 + B1*i**2*s ; B2 + i,0.183119578718152*i**2*s + 0.160306600847795*i*s**2 ; i + 1.07857656198237
3134,0.8371486178521085,B0*s + B1*Abs(i)**(1/4)*Abs(s)**(1/4) ; B2 + i,2.72419753082803*s - 0.120475815129674*Abs(i)**(1/4)*Abs(s)**(1/4) ; i + 0.0468443088861675
3135,0.8371468127470229,B0*Abs(i)**(3/4) ; sqrt(Abs(i + sqrt(Abs(i)))),0.000211701279155769*Abs(i)**(3/4) ; sqrt(Abs(i + sqrt(Abs(i))))
3136,0.8371232689847531,B0*s**4 ; B1 - i*sqrt(Abs(r)),0.0438845369029249*s**4 ; -i*sqrt(Abs(r)) + 0.0391081297706448
3137,0.83712326856533,B0*s**4 ; B1 - i*sqrt(Abs(r)) - i,0.0438779738327022*s**4 ; -i*sqrt(Abs(r)) - i + 1.34536274660777
3138,0.8371232139792455,B0*s**4 ; Abs(i)**(5/4),0.0439779418057339*s**4 ; Abs(i)**(5/4)
3139,0.8369853183420018,sqrt(2)*i*sqrt(Abs(s)) ; i,sqrt(2)*i*sqrt(Abs(s)) ; i
3140,0.8369242644689645,B0*s**4 + i*s**2 ; B1 + B2*i + B3*i*r,i*s**2 - 0.171022518084016*s**4 ; -0.492435539634345*i*r + 3.26706261758527*i - 0.590014163959374
3141,0.8369079284197535,B0*i + i**2 + i*sqrt(Abs(B1 - s)) ; B2 + 2*i,i**2 + i*sqrt(Abs(s + 10.5682224620866)) - 1.3571111299845*i ; 2*i + 4.02128205197503e-5
3142,0.836895773848409,i**2 ; B0 + i - sqrt(Abs(r)),i**2 ; i - sqrt(Abs(r)) + 0.64866732161508
3143,0.8368579621031081,B0 - i*s ; B1 - r,-i*s - 0.645873686154986 ; 0.816868977822891 - r
3144,0.8368213304283529,B0 + B1*s + B2*i*s ; B3*r - i*r + 2*i - r**2,1.05364120271978*i*s + 0.0193924601732037*s - 2.52035223543697e-9 ; -i*r + 2*i - r**2 + 0.134435916385936*r
3145,0.8366936719872546,B0*Abs(i)**(3/2) ; -i + Abs(i)**(5/4),0.0092587271889974*Abs(i)**(3/2) ; -i + Abs(i)**(5/4)
3146,0.8366813818003273,B0*sqrt(Abs(i)) + B1*i ; B2 + sqrt(Abs(B3 + B4*i)),-8.29285406015023*i + 2.00681001806938*sqrt(Abs(i)) ; sqrt(Abs(6.64309860036884*i - 24.4893714970393)) - 4.90528052066895
3147,0.8366431286403858,sqrt(Abs(B0*s + B1)) ; B2*i*r + B2*i + B3*r,sqrt(Abs(0.00141354354808841*s + 0.000259603648258241)) ; 0.00189595903895663*i*r + 0.00189595903895663*i + 0.00810148646909798*r
3148,0.8365196854022484,i*s**2 ; B0*i + i*r,i*s**2 ; i*r + 0.575935680503538*i
3149,0.8365183686101593,i**2 - i*Abs(s)**(1/4) ; B0 + i,i**2 - i*Abs(s)**(1/4) ; i + 0.0349321008460993
3150,0.8364995931277863,B0 + B1*i - i**2 - i*s + s ; B2*i,-i**2 - i*s - 0.744451616887649*i + s + 1.37496049443323 ; 0.00711958111443274*i
3151,0.8364736750504015,B0*sqrt(Abs(i*s - s**2)) ; r,0.0255813272205942*sqrt(Abs(i*s - s**2)) ; r
3152,0.836396179245656,B0*i**2 + i**3*s**2 ; B1 + B2*i,i**3*s**2 + 0.0186062538932836*i**2 ; 0.183469580719137*i - 0.0676400421884851
3153,0.8363830831263416,B0 + B1*i ; B2 + i + 3*r,8.7816105060618e-5*i + 0.0205615874031142 ; i + 3*r - 0.0302823432625552
3154,0.8363735937363923,B0*i**2 + i**3 ; B1*i*r + i**2,i**3 + 5.29050848312293*i**2 ; i**2 + 3.78279908456504*i*r
3155,0.836367084452129,B0*sqrt(Abs(i*s + i)) ; sqrt(Abs(i*r + i + r)),0.00153561884614953*sqrt(Abs(i*s + i)) ; sqrt(Abs(i*r + i + r))
3156,0.8363650626721115,B0*i**3 + B0*i ; i,0.980967256536424*i**3 + 0.980967256536424*i ; i
3157,0.8363526609460495,B1*sqrt(Abs(B0*i - i*s + s)) ; i,0.0341265496085128*sqrt(Abs(i*s + 0.61253462808811*i - s)) ; i
3158,0.8363361337878592,i*sqrt(Abs(B0 + i**2*s)) ; i,i*sqrt(Abs(i**2*s + 0.962743831968607)) ; i
3159,0.8362951434314377,B0 + B1*i + B1*s ; B2 - r,0.000965118301977673*i + 0.000965118301977673*s + 0.109326186840652 ; 369.435008250912 - r
3160,0.8362515416657957,B0 + B1*i + B1*s ; r + sqrt(Abs(B2 + 2*r)),7.12604243196117e-5*i + 7.12604243196117e-5*s + 0.0198654376292489 ; r + sqrt(Abs(2*r + 3.33524074628462e-11))
3161,0.8361896046719793,B0*sqrt(Abs(s))*Abs(i + s)**(1/8) ; B1*i*r,0.0335176369131832*sqrt(Abs(s))*Abs(i + s)**(1/8) ; 0.0445285122530565*i*r
3162,0.8361672054033785,B0*sqrt(Abs(s))*Abs(i + s)**(1/8) ; B1*r + B2*i*r,0.0335176365434817*sqrt(Abs(s))*Abs(i + s)**(1/8) ; 0.547291881624846*i*r + 17.419540935328*r
3163,0.8361630920485822,B0*sqrt(Abs(s)) ; B1 + sqrt(Abs(B2*r**2 - i*r)),0.0335176375587915*sqrt(Abs(s)) ; sqrt(Abs(i*r - 1.50730444122782*r**2)) + 0.273297191197694
3164,0.8361577336958194,B0*sqrt(Abs(s))*Abs(i + s)**(1/8) ; B1*i*r - r**2,0.0341022590712098*sqrt(Abs(s))*Abs(i + s)**(1/8) ; 0.0178720406159099*i*r - r**2
3165,0.8361375578316737,B0*s - i**2 + i*s ; r,-i**2 + i*s - 0.0195870737294136*s ; r
3166,0.83613020139432,B0*sqrt(Abs(s)) ; B1*i + i**2 - Abs(i)**(5/4),0.0339697102116178*sqrt(Abs(s)) ; i**2 + 8.29272244536314*i - Abs(i)**(5/4)
3167,0.8361126788739743,B1*sqrt(Abs(s))*Abs(B0 + i + s)**(1/4) ; sqrt(Abs(i))*sqrt(Abs(r)),0.0339098164618027*sqrt(Abs(s))*Abs(i + s - 0.0599680750702817)**(1/4) ; sqrt(Abs(i))*sqrt(Abs(r))
3168,0.8360973742156571,sqrt(Abs(B0*i - Abs(i)**(3/2))) ; B1 + B2*i,sqrt(Abs(0.132371528842371*i - Abs(i)**(3/2))) ; 0.34069825958915*i + 0.00816290031583789
3169,0.8360688256318192,B0*i**2 + B0*i*s + B0*i ; B1 + i,0.54800796576825*i**2 + 0.54800796576825*i*s + 0.54800796576825*i ; i - 0.00329208274928527
3170,0.8360459905629681,B0*i + B0*Abs(s)**(1/4) ; B1 + i - r,0.0128505818944503*i + 0.0128505818944503*Abs(s)**(1/4) ; i - r - 0.00564523530207932
3171,0.8360221461921219,sqrt(Abs(B0 + B1*sqrt(Abs(i))*sqrt(Abs(s)))) ; Abs(i)**(1/4),sqrt(Abs(6.2991845616573e-5*sqrt(Abs(i))*sqrt(Abs(s)) - 0.000441385373614942)) ; Abs(i)**(1/4)
3172,0.8360119565937254,B0 + B1*i + B1*s ; -i + r,-6.42028452602768e-5*i - 6.42028452602768e-5*s + 0.0192194585333421 ; -i + r
3173,0.8359831095933814,B1*sqrt(Abs(-B0*i + i**2 + s)) ; B2*r + r**2,0.046837767030626*sqrt(Abs(i**2 - 1.00627392510663*i + s)) ; r**2 + 0.000292634675342679*r
3174,0.835980416839582,B0*i + B0*s**2 + B1*s ; i + r,9.80628618233062e-5*i + 9.80628618233062e-5*s**2 + 0.046467503267444*s ; i + r
3175,0.8359599152088468,B0*sqrt(Abs(i**2 - i*s + s)) ; i,0.0337839573464751*sqrt(Abs(i**2 - i*s + s)) ; i
3176,0.835957351140608,B0*i + B0*Abs(s)**(1/4) ; B1 - i + 2*r,0.000132751227618394*i + 0.000132751227618394*Abs(s)**(1/4) ; -i + 2*r - 1.0399926447785
3177,0.8359527087013927,B0*i*sqrt(Abs(i + s)) ; B1 - i + r - sqrt(Abs(r)),1.33393409523431e-5*i*sqrt(Abs(i + s)) ; -i + r - sqrt(Abs(r)) - 2.53721221340054
3178,0.8359519680428522,B1*sqrt(Abs(B0 - i)) ; sqrt(Abs(B2*i + i**2)),0.00191612461598665*sqrt(Abs(i + 52.069118021762)) ; sqrt(Abs(i**2 + 129.71105671261*i))
3179,0.8359304574027925,B0*sqrt(Abs(i)) + Abs(i)**(3/2) ; i,Abs(i)**(3/2) + 0.100849278596543*sqrt(Abs(i)) ; i
3180,0.8358760324803658,B0*i ; B1 + B2*r*sqrt(Abs(i)),0.000133352453157897*i ; 1.27831854225329*r*sqrt(Abs(i)) - 1.12368492512206
3181,0.8358757196954232,B0*sqrt(Abs(i)) ; B1*i - Abs(i)**(5/4),0.106255676142044*sqrt(Abs(i)) ; 1.22167908873484*i - Abs(i)**(5/4)
3182,0.8358571639714569,B0*i ; B1*r + sqrt(Abs(B2 + i)),-0.000133270146613646*i ; 3.60346391600684*r + sqrt(Abs(i + 0.26091183770823))
3183,0.8358447530050327,Abs(i)**(9/4) ; i*sqrt(Abs(B0 + B1*i)),Abs(i)**(9/4) ; i*sqrt(Abs(38.8985377137275*i - 10.9972737112008))
3184,0.8358372761395738,B0*i**2 + B0*s ; B1 + i + 2*r,1.33157970892881e-6*i**2 + 1.33157970892881e-6*s ; i + 2*r + 15.543268802788
3185,0.8358367823816294,B1*sqrt(Abs(B0 + i**2)) ; sqrt(Abs(B2 + r)),0.000120753129458074*sqrt(Abs(i**2 + 2081.03754161306)) ; sqrt(Abs(r + 1570.75227649891))
3186,0.8358360834484895,B0*i ; B1 + 2*r + sqrt(Abs(i)),-0.000133142778615739*i ; 2*r + sqrt(Abs(i)) + 2.49521309042264
3187,0.8358329147682403,B1*sqrt(Abs(B0 + i**2)) ; sqrt(Abs(B2 + i)),0.000125242112183906*sqrt(Abs(i**2 + 1246.19125217062)) ; sqrt(Abs(i - 1524.34538958419))
3188,0.8358317574744876,B1*sqrt(Abs(B0 + i**2)) ; sqrt(Abs(B2 + 2*r)),0.000125919814451694*sqrt(Abs(i**2 + 1126.769904338)) ; sqrt(Abs(2*r + 1502.97091113154))
3189,0.8358314717647941,B1*sqrt(Abs(B0 + i**2)) ; sqrt(Abs(B2 + B3*r + i)),0.000132195713570416*sqrt(Abs(i**2 + 119.923357747603)) ; sqrt(Abs(i - 117.68117560114*r + 2.40197471202812))
3190,0.8358299206348124,B1*sqrt(Abs(B0 + i**2)) ; sqrt(Abs(B2 + i + r)),0.000126277296519873*sqrt(Abs(i**2 + 1063.16488468872)) ; sqrt(Abs(i + r + 1595.01139488738))
3191,0.8358296858580252,B1*sqrt(Abs(B0 + i**2)) ; sqrt(Abs(-B2 + i + r)),0.000126319359984602*sqrt(Abs(i**2 + 1055.44639834911)) ; sqrt(Abs(i + r + 1605.40386236572))
3192,0.8358266595076906,B1*sqrt(Abs(B0 + i**2)) ; sqrt(Abs(B2*i + B3)),0.000131939868399458*sqrt(Abs(i**2 + 150.395528526345)) ; sqrt(Abs(95.5178279345764*i + 76.3458607432943))
3193,0.8358246997747985,B1*Abs(B0*i + s)**(1/4) ; i*r - i + r + sqrt(Abs(i)),0.0215641344051882*Abs(0.00225172840278387*i - s)**(1/4) ; i*r - i + r + sqrt(Abs(i))
3194,0.8358186566965021,B0*i ; B2*sqrt(Abs(B1 + r)) + r,-0.000133025708998127*i ; r + 4.44829250673593*sqrt(Abs(r + 1.7491994813752))
3195,0.8358160881338906,B0*sqrt(Abs(i))*Abs(i - s)**(1/4) ; B1 + i,0.0578394504589615*sqrt(Abs(i))*Abs(i - s)**(1/4) ; i + 0.169132736740057
3196,0.835814260452187,B0*sqrt(Abs(i**2 + s)) ; sqrt(Abs(B1 + i*r - r)),0.000132884125691004*sqrt(Abs(i**2 + s)) ; sqrt(Abs(-i*r + r + 718.829168542295))
3197,0.8357997287460126,B0*sqrt(Abs(i)) ; sqrt(Abs(B1 + i*r + i)),0.00132556114561556*sqrt(Abs(i)) ; sqrt(Abs(i*r + i + 2979.41259166516))
3198,0.8357932641285901,B0*sqrt(Abs(i)) ; sqrt(Abs(B1 - 2*i + r)),0.00132576941878796*sqrt(Abs(i)) ; sqrt(Abs(-2*i + r + 1421.41519115033))
3199,0.8357916913457184,B0*sqrt(Abs(i)) ; sqrt(Abs(B1 + 2*i + r)),0.00132552067150163*sqrt(Abs(i)) ; sqrt(Abs(2*i + r - 1557.11997697371))
3200,0.8357882286779725,B0*sqrt(Abs(i**2 + i)) ; sqrt(Abs(B1 + 2*i - r)),0.000133515880040533*sqrt(Abs(i**2 + i)) ; sqrt(Abs(-2*i + r + 1607.02891968447))
3201,0.8357881180280989,B0*sqrt(Abs(i**2 + i)) ; sqrt(Abs(B1 + 2*i)),0.00013351627482596*sqrt(Abs(i**2 + i)) ; sqrt(Abs(2*i - 1635.70368951105))
