rank,reward,equations,equations_with_constants
1,0.9260546839350993,B0*i*s ; B1 + B2*r,0.237430385980856*i*s ; -1.39153782074891*r - 0.0329605781132564
3229,0.811352334476125,i**2 + s - sqrt(Abs(s)) ; B0*r + sqrt(Abs(r)),i**2 + s - sqrt(Abs(s)) ; 0.001059399826447*r + sqrt(Abs(r))
3230,0.8113202817717993,B0 + i + s ; B1 + i + r - sqrt(Abs(r)),i + s - 0.860870471326612 ; i + r - sqrt(Abs(r)) + 0.335508189616953
3231,0.8112074055194766,B0*sqrt(Abs(i)) + s*sqrt(Abs(i)) ; sqrt(Abs(r)),s*sqrt(Abs(i)) - 0.863171854125468*sqrt(Abs(i)) ; sqrt(Abs(r))
3232,0.8111151787761305,B0 + B1*sqrt(Abs(s)) - i ; i*r + sqrt(Abs(i))*Abs(r)**(5/4),-i - 1.59695086880349*sqrt(Abs(s)) + 1.63953049574777 ; i*r + sqrt(Abs(i))*Abs(r)**(5/4)
3233,0.8108122840469962,B0 + B1*i*s + i*s**2 ; B2 + i,i*s**2 - 0.350987650026477*i*s + 0.00659653428529498 ; i - 0.0261111501675092
3234,0.8103087645168807,B0*Abs(i)**(1/4) ; -r + sqrt(Abs(r))*Abs(B1 + i)**(1/4),0.0120202066769415*Abs(i)**(1/4) ; -r + sqrt(Abs(r))*Abs(i + 0.558206951780695)**(1/4)
3235,0.8102842107083106,i*sqrt(Abs(s - sqrt(2)*sqrt(Abs(i))*sqrt(Abs(s)))) ; i,i*sqrt(Abs(s - sqrt(2)*sqrt(Abs(i))*sqrt(Abs(s)))) ; i
3236,0.8101309608392278,B0*s - s*sqrt(Abs(i)) ; B1 - r + sqrt(Abs(r)),-s*sqrt(Abs(i)) + 0.371505839430391*s ; -r + sqrt(Abs(r)) - 0.213261241956903
3237,0.8100779314435815,2*i**2 - i*s + Abs(i)**(3/2) ; B0 + B1*i,2*i**2 - i*s + Abs(i)**(3/2) ; 0.941987969122096*i + 0.0814206194841734
3238,0.8099534404532734,B0*s + B0*sqrt(Abs(s)) ; B1*r + 2*i*r - r**2,0.0220842094275367*s + 0.0220842094275367*sqrt(Abs(s)) ; 2*i*r - r**2 + 1.12568257274072*r
3239,0.8097686994571374,B0*i**2 + B1*Abs(i)**(9/4) ; B2*r + i*r + r**2,9.96780760920265*i**2 - 12.6134602499058*Abs(i)**(9/4) ; i*r + r**2 + 0.00255807067627246*r
3240,0.8097145524387795,i ; B0*Abs(i)**(3/2) + B1*i**2 + i,i ; -1.8017003931595*i**2 + i + 0.411334590898756*Abs(i)**(3/2)
3241,0.8096454312302611,B0*i**2 + B1*i**3 ; B2*r + 2*i*r,-16.3612222905036*i**3 + 5.15876869124177*i**2 ; 2*i*r + 0.00496973791822872*r
3242,0.8096453523516337,B0*i**2 + B1*i**3 ; B2*i*r,-16.3839153928594*i**3 + 5.15928619157199*i**2 ; 0.0564733204918404*i*r
3243,0.8096451358359771,B0*i**2 + B1*i**2*s ; sqrt(Abs(r)),16.3570906019729*i**2*s - 11.2013355077114*i**2 ; sqrt(Abs(r))
3244,0.8096450643341885,B0*i**2 + B1*i**3 ; i*r*sqrt(Abs(B2 - sqrt(Abs(i)))),-16.3296039414811*i**3 + 5.15581229128089*i**2 ; i*r*sqrt(Abs(sqrt(Abs(i)) - 0.00218300443503243))
3245,0.8096450401850324,B0*i**2 + B1*i**3 ; r,-16.3553232050617*i**3 + 5.15508133767345*i**2 ; r
3246,0.8096450255157012,B0*i**2 + B1*i**2*s ; i*r,16.3551093857901*i**2*s - 11.2001237998022*i**2 ; i*r
3247,0.8096449381663043,B0*i**2 + B1*i**2*s ; sqrt(Abs(r))*Abs(i - r)**(1/4),16.3537029472471*i**2*s - 11.199264844973*i**2 ; sqrt(Abs(r))*Abs(i - r)**(1/4)
3248,0.8096448837774328,B0*i**2 + B1*i**3 ; B2*Abs(r)**(1/4),-16.3887431932813*i**3 + 5.1682721142631*i**2 ; 0.0118798028311099*Abs(r)**(1/4)
3249,0.8095537933236765,B0*sqrt(Abs(i)) ; sqrt(Abs(i**2 + i*r + i)),0.000978938617257721*sqrt(Abs(i)) ; sqrt(Abs(i**2 + i*r + i))
3250,0.8095163820329744,s*sqrt(Abs(i)) ; B0*i + i*r,s*sqrt(Abs(i)) ; i*r + 5.98053928398212*i
3251,0.8093367901102712,B0 + i - sqrt(Abs(B1 - s)) ; B2*i,i - sqrt(Abs(s - 0.980512123286655)) + 0.148458775489116 ; 1.53264568054875*i
3252,0.809165285710737,B0 + B1*i + B1*s ; B2 + B3*r - i*r + i - r**2,0.00424156884359054*i + 0.00424156884359054*s - 0.0887333114700813 ; -i*r + i - r**2 - 0.962893239820994*r - 62.3827160200871
3253,0.8090273103660596,B0*sqrt(Abs(s)) + i*sqrt(Abs(s)) + Abs(s)**(3/2) ; B1 + B2*i - i**2,i*sqrt(Abs(s)) + Abs(s)**(3/2) - 0.196118176996133*sqrt(Abs(s)) ; -i**2 + 0.271848378604502*i + 4.91070924075699
3254,0.8089645223376274,B0*i**2*s + B0*i*s ; i,1.18678239314738*i**2*s + 1.18678239314738*i*s ; i
3255,0.80894409229331,B0*i**2*s ; B1*i + 2*i*r,3.98937224306209*i**2*s ; 2*i*r + 0.0483223001114387*i
3256,0.8087872304162914,i**2*s + i**2 ; B1*i*sqrt(Abs(B0 + r)),i**2*s + i**2 ; 0.696598320218231*i*sqrt(Abs(r + 15.1387878721676))
3257,0.80862394004642,B0*sqrt(Abs(i)) + s*sqrt(Abs(i)) ; B1*i - i**2 - i*r,s*sqrt(Abs(i)) - 0.585388651891424*sqrt(Abs(i)) ; -i**2 - i*r + 3.41313496024024*i
3258,0.8085248214102839,B0*s**2 + B1*s**3 + i*s ; B2*sqrt(Abs(i)),i*s + 0.747183693191935*s**3 - 0.71248526350575*s**2 ; 0.0465625865429119*sqrt(Abs(i))
3259,0.8083535695783096,i**2 - sqrt(Abs(s)) ; B0 + i*r - r,i**2 - sqrt(Abs(s)) ; i*r - r + 1.17657744566699
3260,0.8083503929631655,B1*sqrt(Abs(B0 + i)) ; B2*r + i*r - 2*r**2,0.0336362327061873*sqrt(Abs(i - 1.08291441608304)) ; i*r - 2*r**2 + 3.36940196239176*r
3261,0.8083371033928382,B1*sqrt(Abs(B0 + s)) ; B2*Abs(r)**(1/8) - i*Abs(r)**(1/8),0.0338739027448974*sqrt(Abs(s + 0.060502965371798)) ; -i*Abs(r)**(1/8) + 0.00401217273302938*Abs(r)**(1/8)
3262,0.8082337263260365,B0*i + i*s + Abs(i)**(5/2) ; i,i*s + 0.226754007170857*i + Abs(i)**(5/2) ; i
3263,0.808187095868972,B0*Abs(s - sqrt(Abs(s)))**(1/8) ; B1*i - i**2 + i*r,0.0160333294473988*Abs(s - sqrt(Abs(s)))**(1/8) ; -i**2 + i*r + 0.0108379665671022*i
3264,0.8081005271419374,B0*sqrt(Abs(s)) ; B1 + i**2*r**2 + i**2*r,0.032876999447674*sqrt(Abs(s)) ; i**2*r**2 + i**2*r + 0.849157817246976
3265,0.808022004855103,s*sqrt(Abs(i**2 + i*s)) ; B0*sqrt(Abs(i)) + i,s*sqrt(Abs(i**2 + i*s)) ; i + 0.736847938823024*sqrt(Abs(i))
3266,0.8077834245932126,B0*i ; B1*i**2 - i**2*r + i,0.977400296563112*i ; -i**2*r + 0.39529907120695*i**2 + i
3267,0.8076387339944155,B1*sqrt(Abs(B0 - s)) ; B2*i + 2*i**2 - i*r,0.033890990755102*sqrt(Abs(s - 0.0397799821611082)) ; 2*i**2 - i*r + 24.198061610768*i
3268,0.8076014966706383,B0 + B1*s + i*s - s**2 ; Abs(r)**(1/4),i*s - s**2 + 2.41503561836154*s - 1.42313178430455 ; Abs(r)**(1/4)
3269,0.8075186238524249,B0*i**2 ; B1*i + 2*i*r,7.64836519979291*i**2 ; 2*i*r + 0.178999226888576*i
3270,0.8074324072914998,B1*sqrt(Abs(B0 + i)) + i*sqrt(Abs(B0 + i)) ; B2*i,i*sqrt(Abs(i + 59.2074932341217)) + 0.00038036349025504*sqrt(Abs(i + 59.2074932341217)) ; 10.3862814521533*i
3271,0.8073133479710871,B0 + B1*s ; Abs(B2 - i**2*r + i*r**2)**(1/4),0.0389518682422593*s + 0.00587774706089992 ; Abs(-i**2*r + i*r**2 + 1.22013785657525)**(1/4)
3272,0.8073133479503298,B0 + B1*s ; B2 + B3*r - i*r**2 + r**2,0.0389520443338878*s + 0.00587803161663798 ; -i*r**2 + r**2 + 0.0139197781367151*r + 0.00108215438156301
3273,0.8073133382808423,B0 + B1*s ; B3*Abs(B2*i*r + i*r**2)**(1/4),0.0389766465745537*s + 0.00586629566905887 ; 8.92630762567867*Abs(i*r**2 + 0.19302490890051*i*r)**(1/4)
3274,0.8073129809484763,B0 + B1*s ; Abs(i*r + i - 2*r**2)**(1/4),0.0387845052902741*s + 0.00594818787939792 ; Abs(i*r + i - 2*r**2)**(1/4)
3275,0.8072500529404865,B0*i ; i + r*Abs(B1 + i)**(1/4),-0.0466010875714032*i ; i + r*Abs(i + 0.0486269191995568)**(1/4)
3276,0.8071797912998675,i*sqrt(Abs(B0 + i - s)) ; B1 + B2*i + B3*r,i*sqrt(Abs(i - s + 0.469390196032411)) ; 14.6422014776055*i + 13.0667623592794*r - 0.754429975407783
3277,0.8071142997070876,B0*i*s**2 + B0*s**3 ; B1 + B2*r + i + r**2,-0.000422676973778148*i*s**2 - 0.000422676973778148*s**3 ; i + r**2 + 0.258883933409751*r + 235.507230157282
3278,0.8070937884290692,B0*i**2 ; B2*i*sqrt(Abs(B1 - sqrt(Abs(i)))),2.72241483229807*i**2 ; 0.118099852204977*i*sqrt(Abs(sqrt(Abs(i)) - 0.711042277971735))
3279,0.8070280667439083,B0*i ; sqrt(Abs(r - sqrt(Abs(i**2 + r)))),-0.000145256196929138*i ; sqrt(Abs(r - sqrt(Abs(i**2 + r))))
3280,0.8069608762668633,B0 + B1*i - i**2 + i*sqrt(Abs(s)) ; Abs(r)**(1/4),-i**2 + i*sqrt(Abs(s)) - 0.462740129776669*i - 0.00747219638782726 ; Abs(r)**(1/4)
3281,0.8068901951540571,B0*i + i**2 - i*s + i*sqrt(Abs(s)) ; B1 + B2*i,i**2 - i*s + i*sqrt(Abs(s)) + 0.215639092782283*i ; 0.151719304547109*i + 0.147694211072039
3282,0.8068401575303079,B0*i*sqrt(Abs(s)) + B0*i ; B2*r*sqrt(Abs(B1 - r)),0.0140880554340734*i*sqrt(Abs(s)) + 0.0140880554340734*i ; 0.000153215248950012*r*sqrt(Abs(r - 0.52657841903925))
3283,0.8068013813490482,B0*i*Abs(s)**(1/8) ; B1*r + B2*i*r,0.0276217364709647*i*Abs(s)**(1/8) ; 0.101965244714645*i*r + 0.000256214908418305*r
3284,0.8067618095017802,B0*i ; r*Abs(B1 + i + r)**(1/4),0.0270446418464636*i ; r*Abs(i + r + 0.000241621670808169)**(1/4)
3285,0.806761807294252,B0*i ; B1*r + B2*i*r,0.0270159977121712*i ; 0.00606701007685878*i*r + 0.000554023807414432*r
3286,0.8067617940197044,B0*i ; sqrt(Abs(B1*sqrt(Abs(r)) + B2*r)),0.0269972288672813*i ; sqrt(Abs(1.4778383571977*r + 0.0148257051749953*sqrt(Abs(r))))
3287,0.8067179391130542,B0*s ; sqrt(Abs(B1*i*r + i*r*sqrt(Abs(i - r)))),0.0431646674696138*s ; sqrt(Abs(i*r*sqrt(Abs(i - r)) + 3.87171057709255*i*r))
3288,0.8067179391128206,B0*s ; B1*r + B2*r**2 + B3*i*r,0.0431646592808452*s ; 2.23261113665848*i*r + 0.0168570389393153*r**2 + 0.000834225711561653*r
3289,0.8067178518857777,B0*s ; -i*r**3 - i*r + r**2,0.0432362662022903*s ; -i*r**3 - i*r + r**2
3290,0.8067178506901799,B0*s ; i**2*r - i*r**2 - i*r,2.72184691913826*s ; i**2*r - i*r**2 - i*r
3291,0.8067178084183505,B0*s ; 2*i*r**2 - i*r,0.0432521297284915*s ; 2*i*r**2 - i*r
3292,0.8066827632843467,B0*i - i**2 + i*s ; B1*i*Abs(r)**(1/8),-i**2 + i*s - 0.613068722122145*i ; 0.00013611943120465*i*Abs(r)**(1/8)
3293,0.8066827389876441,B0*i - i**2 + i*s ; r,-i**2 + i*s - 0.613249619255124*i ; r
3294,0.8066827121087251,B0*i - 2*i**2 ; r,-2*i**2 + 0.38780375482667*i ; r
3295,0.8066373774232999,i**2*s + i**2 ; B0*i,i**2*s + i**2 ; 0.0614427908130911*i
3296,0.8065878533856122,s*sqrt(Abs(B0*s + i*s)) ; i*sqrt(Abs(B1 + r)) + i,s*sqrt(Abs(i*s - 0.0217853553802485*s)) ; i*sqrt(Abs(r + 1.95853471717952)) + i
3297,0.8064650200452922,B1*sqrt(Abs(B0 + i)) + sqrt(Abs(s)) ; B2*i + i*Abs(r)**(3/4),sqrt(Abs(s)) - 0.108498465982235*sqrt(Abs(i + 79.1473526804065)) ; i*Abs(r)**(3/4) - 11.1662698540911*i
3298,0.8063793504519319,2*i*sqrt(Abs(B0 - i)) ; i,2*i*sqrt(Abs(i - 0.252515632264057)) ; i
3299,0.8063060475440256,B0*i ; sqrt(Abs(i + r - sqrt(Abs(i + r)))),-0.000169043845708126*i ; sqrt(Abs(i + r - sqrt(Abs(i + r))))
3300,0.8062892640384431,i**2 ; i**2*sqrt(Abs(B0 - sqrt(Abs(r)))),i**2 ; i**2*sqrt(sqrt(Abs(r)) + 0.469417915106239)
3301,0.8062519337035382,B0*sqrt(Abs(i + sqrt(Abs(i)))) ; B1*r + 2*i*r + i,0.0409529363378705*sqrt(Abs(i + sqrt(Abs(i)))) ; 2*i*r + i + 0.00995834647432875*r
3302,0.8061478869594187,B0*i*s**2 + B0*s**3 ; i*r,0.0402206462706634*i*s**2 + 0.0402206462706634*s**3 ; i*r
3303,0.8059339359055319,B0*s - i*s**2 + i*s ; r,-i*s**2 + i*s + 0.012085651564642*s ; r
3304,0.8057656782478806,i**2*sqrt(Abs(s)) ; B0*i - i**2*r,i**2*sqrt(Abs(s)) ; -i**2*r + 0.0304208169559565*i
3305,0.8057354475164286,B0 + sqrt(Abs(s)) ; B1 + B2*r + r**2,sqrt(Abs(s)) - 0.965369169942127 ; r**2 + 0.000156350767235118*r + 0.150270312120463
3306,0.8056214563648052,B0*s - Abs(s)**(3/2) ; B1 + i - 2*r + sqrt(Abs(r)),0.992903989421282*s - Abs(s)**(3/2) ; i - 2*r + sqrt(Abs(r)) + 17.6769105936156
3307,0.8056206703276247,B0*s - Abs(s)**(3/2) ; 2*i - 2*r + sqrt(Abs(r)),0.992906795509872*s - Abs(s)**(3/2) ; 2*i - 2*r + sqrt(Abs(r))
3308,0.8055260827687828,B0*i*s + i*s**2 ; i,i*s**2 + 0.278513192301867*i*s ; i
3309,0.8055249526851647,B0*i**2 ; i*r - 2*i - 2*r,1.08082289882116e-6*i**2 ; i*r - 2*i - 2*r
3310,0.805471514367916,B0*Abs(i)**(3/2) ; B1*sqrt(Abs(i))*sqrt(Abs(r)) - r,0.0816161477554614*Abs(i)**(3/2) ; -r + 0.00815996097826868*sqrt(Abs(i))*sqrt(Abs(r))
3311,0.8054309949146734,B0*i + i**2 - s ; i*r,i**2 - 2.98836263745703*i - s ; i*r
3312,0.8053709932124706,B0*i*s - i*s**2 ; B1*r + i*r,-i*s**2 - 1.79898248247627*i*s ; i*r + 7.74463735061584*r
3313,0.8051902500138345,B0*i + B1*i**2 ; 2*i + r**2,39.3871167859032*i**2 - 0.544751280121024*i ; 2*i + r**2
3314,0.8050410412123514,B0 + s - Abs(s)**(1/4) ; B1*Abs(i - r)**(1/8),s - Abs(s)**(1/4) + 0.0356274568110488 ; 9.62666994028766*Abs(i - r)**(1/8)
3315,0.8050221209448384,B0*i**2*sqrt(Abs(s)) ; Abs(B1*r + i*r)**(1/4),0.305506395139428*i**2*sqrt(Abs(s)) ; Abs(i*r + 0.000176635663702994*r)**(1/4)
3316,0.805022060173097,B0*i**2*sqrt(Abs(s)) ; -i*r**2 + Abs(r)**(3/2),0.304241395903032*i**2*sqrt(Abs(s)) ; -i*r**2 + Abs(r)**(3/2)
3317,0.8049181588175754,B0*i + B1*Abs(i)**(3/2)*sqrt(Abs(s)) - i**2 ; i,-i**2 + 0.846505730652084*i + 1.52339689064479*Abs(i)**(3/2)*sqrt(Abs(s)) ; i
3318,0.804860114036937,B0*s - i*s**2 ; sqrt(Abs(r)),-i*s**2 + 0.0400442009190471*s ; sqrt(Abs(r))
3319,0.8048599475705913,B0*s - i ; B1*i**2 - i**2*r + i*r,-i + 0.102875704398233*s ; -i**2*r + 9.8244828002004*i**2 + i*r
3320,0.8048113752020913,B0*s + s**2 ; B1 + i*r - r**2,s**2 - 0.960965346636104*s ; i*r - r**2 + 0.026643829911605
3321,0.8047949217003912,B0 + i*s + s**2 ; Abs(r)**(1/4),i*s + s**2 - 0.961834767406392 ; Abs(r)**(1/4)
3322,0.8047949208525399,B0 + i + 2*s ; B1*Abs(r)**(1/4) + B2*r,i + 2*s - 1.96180465768718 ; 2.69848953635495*r + 0.00114057050220968*Abs(r)**(1/4)
3323,0.8047858041200854,B0 + sqrt(Abs(i*sqrt(Abs(s)) - s)) ; B1*Abs(r)**(3/4),sqrt(Abs(i*sqrt(Abs(s)) - s)) - 0.96204962664566 ; 0.570045616667515*Abs(r)**(3/4)
3324,0.8047818485102766,-sqrt(Abs(s)) + sqrt(Abs(B0 + s)) ; B1*i - i*r + Abs(i)**(3/2),-sqrt(Abs(s)) + sqrt(Abs(s + 0.0126585216658428)) ; -i*r + 52.8531779669665*i + Abs(i)**(3/2)
3325,0.8047510833210362,B0 + i + 3*s ; r,i + 3*s - 2.92746407042458 ; r
3326,0.8047510833210362,B0 - 2*i ; -r + sqrt(Abs(r))*sqrt(Abs(i + r)),0.0725359257756309 - 2*i ; -r + sqrt(Abs(r))*sqrt(Abs(i + r))
3327,0.8047299204846561,B0*Abs(i)**(1/8)*Abs(s)**(1/8) ; B1*sqrt(Abs(i)),0.0290203619051839*Abs(i)**(1/8)*Abs(s)**(1/8) ; 0.126550659842561*sqrt(Abs(i))
3328,0.8047250875717996,B0*i**3*s ; r*sqrt(Abs(B1 + i - r)),5.61102898669325*i**3*s ; r*sqrt(Abs(i - r + 0.0540685829680005))
3329,0.804725087535617,B0*i**3*s ; sqrt(2)*Abs(r)**(5/2),5.61128246966215*i**3*s ; sqrt(2)*Abs(r)**(5/2)
3330,0.8046943106311129,B0*i*s**2 + i*s ; i*r*sqrt(Abs(B1 - sqrt(Abs(r)))),-0.808082321927092*i*s**2 + i*s ; i*r*sqrt(Abs(sqrt(Abs(r)) - 0.00108741731165678))
3331,0.8046711537978919,B0*Abs(s)**(5/2) - s ; B1 - 2*r + sqrt(Abs(i)),-s + 1.05086106078169*Abs(s)**(5/2) ; -2*r + sqrt(Abs(i)) + 3.80629433432493
3332,0.8046350674509458,B0 + i - sqrt(Abs(i)) ; B1*r + B2*i*r,i - sqrt(Abs(i)) + 0.140196987843394 ; 0.0128039478680706*i*r + 41.2616178605188*r
3333,0.8046257587987967,B0 + B1*Abs(s)**(1/4) + i ; 2*i + r,i + 14.5768838707442*Abs(s)**(1/4) - 14.44717042003 ; 2*i + r
3334,0.8046192403201337,B0 + i*s + 2*s ; r,i*s + 2*s + 0.390548079264496 ; r
3335,0.8046068130046131,B0 + s**3 + s ; r,s**3 + s - 1.61479009898599 ; r
3336,0.8045241006764015,i**2 ; i*Abs(i + Abs(i)**(3/2))**(1/4),i**2 ; i*Abs(i + Abs(i)**(3/2))**(1/4)
3337,0.8044941129103692,0 ; B0*r + B1*i*r,0 ; 0.00174203990830012*i*r + 0.000118579358930842*r
3338,0.8043945644672601,B0*i*s + B1*i*s**2 - i**2*s ; B2*r + 2*i*r,-i**2*s - 0.870008748682718*i*s**2 + 1.18271608625973*i*s ; 2*i*r + 0.036763691041271*r
3339,0.8043945609336826,B0*i*s**2 + B1*i**2*s + i*s ; B2*r,-0.817435206727698*i**2*s - 0.68727161334277*i*s**2 + i*s ; 2.01340771310855*r
3340,0.8043789321415422,s - sqrt(Abs(B0*s + Abs(s)**(3/2))) ; r,s - sqrt(Abs(0.103282212826748*s - Abs(s)**(3/2))) ; r
3341,0.8042479827814963,B0*i**2*s + B0*i**2 ; sqrt(Abs(-i + r + sqrt(Abs(i)))),2.24409489839161e-6*i**2*s + 2.24409489839161e-6*i**2 ; sqrt(Abs(-i + r + sqrt(Abs(i))))
3342,0.804231607665716,B0*i**2 - i**3 ; B1*i + i*r,-i**3 + 12.3880097355654*i**2 ; i*r + 0.358861188756937*i
3343,0.8042233160270958,B0*i**2 - i*s ; i,40.8436827309908*i**2 - i*s ; i
3344,0.8041954697422793,i*Abs(B0*i + i**2)**(1/8) ; B1 + i,i*Abs(i**2 + 18.5676512772791*i)**(1/8) ; i - 0.00180142504113631
3345,0.8041508386465559,B0 + B1*i ; r + sqrt(Abs(-B2*i**2 + i + r)),3.97957444194659e-5*i + 0.01570736448143 ; r + sqrt(Abs(-0.00164523626198196*i**2 + i + r))
3346,0.8041258270048528,B0 + s*Abs(i)**(1/4) ; i*r + Abs(i)**(3/2)*Abs(r)**(1/4),s*Abs(i)**(1/4) - 0.433545906155203 ; i*r + Abs(i)**(3/2)*Abs(r)**(1/4)
3347,0.8040895546588457,B0*i + B0*s*Abs(i)**(1/4) ; sqrt(Abs(i)),-7.75759337147593e-5*i - 7.75759337147593e-5*s*Abs(i)**(1/4) ; sqrt(Abs(i))
3348,0.8040771461467907,B0*i ; sqrt(Abs(B1 - i*r + r**2 + r)),-0.000120978424663803*i ; sqrt(Abs(i*r - r**2 - r + 6971.34729597277))
3349,0.8040768641535749,B0*sqrt(Abs(i)) ; B1 + sqrt(Abs(2*i*r + r)),0.00121046810398554*sqrt(Abs(i)) ; sqrt(Abs(2*i*r + r)) + 17.4078147828786
3350,0.8040756991157934,B0*i ; B1 + sqrt(Abs(2*i**2 + r)),-0.000120778861393714*i ; sqrt(Abs(2*i**2 + r)) + 70.5568536064019
3351,0.8040753668661353,B0*sqrt(Abs(i**2*s - 2*i*s)) ; B1 + r,0.000360052862682073*sqrt(Abs(i**2*s - 2*i*s)) ; r + 0.31873037129084
3352,0.8040049544707709,B0*i*sqrt(Abs(i + s)) ; sqrt(Abs(B1 + B2*i + i*r + r)),-1.20919003349477e-5*i*sqrt(Abs(i + s)) ; sqrt(Abs(i*r + 12.3217203644508*i + r + 11030.3820692594))
3353,0.8039537048467683,B0*i**2 + B1*i*s ; B2*r + 2*i*r + 2*r**2,-0.0332927768108007*i**2 + 0.287311173108788*i*s ; 2*i*r + 2*r**2 + 3.715602605329*r
3354,0.8039224376402601,B0*i ; i**2 - i*sqrt(Abs(B1 + 2*r)),-0.000121285092516182*i ; i**2 - i*sqrt(Abs(2*r + 98.3992357031148))
3355,0.8037667735272436,B0*i*s - i**2*s**2 - i*s**2 ; B1*i + i**2,-i**2*s**2 - i*s**2 + 1.4975940893063*i*s ; i**2 + 0.284519850566879*i
3356,0.8034408036800912,B0*i*s + i**2 ; B1*i*r,i**2 - 1.91282170156495*i*s ; 0.28301806534447*i*r
3357,0.8034407749393714,B0*i*s + i**2 ; B1*r,i**2 - 1.88561693522683*i*s ; 27.8067562862603*r
3358,0.8034390302604673,i*sqrt(Abs(B0*i*s - i)) ; B1*i,i*sqrt(Abs(0.931462557989186*i*s + i)) ; 0.241715423343935*i
3359,0.8034378935217158,i ; B0*i + i*r + r,i ; i*r + 5.0198603929737*i + r
3360,0.8034317214738238,i**2 - i*s ; sqrt(Abs(i*r + r*sqrt(Abs(i)))),i**2 - i*s ; sqrt(Abs(i*r + r*sqrt(Abs(i))))
3361,0.8033346080334068,B1*sqrt(Abs(i))*Abs(B0 + i)**(1/4) ; -r + sqrt(Abs(r)),0.00379971067760768*sqrt(Abs(i))*Abs(i + 132.988193587636)**(1/4) ; -r + sqrt(Abs(r))
3362,0.8033332291693228,B1*sqrt(Abs(i))*Abs(B0 + i)**(1/4) ; r,0.00406853261584475*sqrt(Abs(i))*Abs(i + 101.564656006197)**(1/4) ; r
3363,0.8032404888296666,i ; B0 + 2*i + r,i ; 2*i + r - 0.0190698985913999
3364,0.8031879651742642,B0 + B1*s + s*sqrt(Abs(i)) ; Abs(r)**(1/4),s*sqrt(Abs(i)) + 1.64555878344352*s - 1.74317265333347 ; Abs(r)**(1/4)
3365,0.802776407774299,i*sqrt(Abs(B0*s + B1*i)) ; r,i*sqrt(Abs(0.0114584952364392*i - 0.00342465157741856*s)) ; r
3366,0.8027227871778636,B1*i*sqrt(Abs(B0*i + s)) ; r,0.0578318107328869*i*sqrt(Abs(2.84836480343857*i - s)) ; r
3367,0.8026740196020384,i**2*s**2 - i ; i - sqrt(Abs(B0 + r)),i**2*s**2 - i ; i - sqrt(Abs(r + 2.68090053665532))
3368,0.8026703622360747,B1*i*sqrt(Abs(B0 - 2*i)) ; r,0.0894496303202416*i*sqrt(Abs(2*i - 0.399947013317644)) ; r
3369,0.802534514602451,i ; 2*i + r,i ; 2*i + r
3370,0.802437011257138,B0*i + B0*s + B0*sqrt(Abs(B1 + s)) ; -i + sqrt(Abs(r)),-0.000120743486447524*i - 0.000120743486447524*s - 0.000120743486447524*sqrt(Abs(s - 0.894443226689182)) ; -i + sqrt(Abs(r))
3371,0.8022056766974291,B0*Abs(i)**(1/4) ; B1*r + 2*i*r,0.0120193569427786*Abs(i)**(1/4) ; 2*i*r + 0.0115518034308974*r
3372,0.801957357259914,B0 + B1*i**2 + i*s ; Abs(r)**(1/4),-3.0728107922381*i**2 + i*s - 0.0137903646843087 ; Abs(r)**(1/4)
3373,0.8019270233309973,B0 + Abs(s)**(1/4) ; sqrt(Abs(i))*Abs(B1 + 2*i)**(1/4),Abs(s)**(1/4) - 0.960564725037105 ; sqrt(Abs(i))*Abs(2*i + 3.38537024554042)**(1/4)
3374,0.8018061423867561,B0 + B1*s + B2*i*s ; B3*i + 3*i**2 - i*r,0.676931487452937*i*s - 0.0137928530016571*s + 0.00806029776803482 ; 3*i**2 - i*r + 0.168260980158718*i
3375,0.8016163520076297,s*sqrt(Abs(B0*i + B1*s)) ; B2*i*r - i**2*r - i*r**2 + r,s*sqrt(Abs(0.0222396790960002*i - 0.00123182568505816*s)) ; -i**2*r - i*r**2 + 33.5183000489414*i*r + r
3376,0.8015696981503294,B0*Abs(i)**(3/2) ; -2*i - 2*r + sqrt(Abs(r)),6.32304474282651e-6*Abs(i)**(3/2) ; -2*i - 2*r + sqrt(Abs(r))
3377,0.8013723821461465,B0*i*s + 2*i**2 ; i,2*i**2 + 1.16522438941027*i*s ; i
3378,0.8013185775437889,B0*i + B1*s ; sqrt(Abs(i**2*r + i**2*sqrt(Abs(r)) + i**2)),-1.57645854677036*i + 0.0940065714255223*s ; sqrt(Abs(i**2*r + i**2*sqrt(Abs(r)) + i**2))
3379,0.8012381438498708,B0*i + 2*i*s + Abs(i)**(3/2) ; B1 + B2*r,2*i*s - 2.2253354181218*i + Abs(i)**(3/2) ; -0.00726455355113529*r - 0.0225420291590525
3380,0.8011132586237052,B0 + B1*i ; B2 + B3*i + B4*i**2 + i*r,0.0154739438214766*i - 0.0602749152725467 ; 0.858013823782983*i**2 + i*r + 3.19914611513605*i - 15.0754570374838
3381,0.8009572394417079,B0*i**2 ; B1*i + i**2 + i*r,2.8892384092271*i**2 ; i**2 + i*r + 0.00779493567733959*i
3382,0.8008186998604846,B0*i**2 + B0*i*s ; sqrt(Abs(i)),5.89262579109849e-7*i**2 + 5.89262579109849e-7*i*s ; sqrt(Abs(i))
3383,0.8002254661423085,Abs(i)**(3/2) ; B0*i - i**2 + i*r,Abs(i)**(3/2) ; -i**2 + i*r + 0.162675772100486*i
